"id","title","company","location","salary","url","source","posted_date","scraped_at"
"592435224994","Software Engineer (Java)","Tana","Kenya","","https://ke.linkedin.com/jobs/view/software-engineer-java-at-tana-4419893018","LinkedIn","2026-06-02T06:19:58Z","2026-06-02T06:19:58Z"
"15cdac8b0459","Quantitative Researcher: Machine Learning - Data-Driven Global Investment Firm","Andiamo","New York, NY","","https://www.linkedin.com/jobs/view/quantitative-researcher-machine-learning-data-driven-global-investment-firm-at-andiamo-4380627848","LinkedIn","2026-06-02T06:19:57Z","2026-06-02T06:19:57Z"
"5dbb44b81ddc","Data Engineer","International Rescue Committee","Nairobi, Nairobi County, Kenya","","https://ke.linkedin.com/jobs/view/data-engineer-at-international-rescue-committee-4411624767","LinkedIn","2026-06-02T06:19:52Z","2026-06-02T06:19:52Z"
"b33da2c996aa","AI Internship","FlyRank AI","Kenya","","https://ke.linkedin.com/jobs/view/ai-internship-at-flyrank-ai-4418775286","LinkedIn","2026-06-02T06:19:52Z","2026-06-02T06:19:52Z"
"147ba265ba8d","Senior Data Analyst (Tableau & Python)","In All Media","Nzalae/ Nzawa locations, Kitui County, Kenya","","https://ke.linkedin.com/jobs/view/senior-data-analyst-tableau-python-at-in-all-media-4422301995","LinkedIn","2026-06-02T06:19:52Z","2026-06-02T06:19:52Z"
"68ae0f989eb6","Data Engineer – Azure Databricks","N2S.Global","Sydney, New South Wales, Australia","","https://au.linkedin.com/jobs/view/data-engineer-%E2%80%93-azure-databricks-at-n2s-global-4421644728","LinkedIn","2026-06-02T06:19:51Z","2026-06-02T06:19:51Z"
"df43cda760f6","DevOps Engineer - Secret (Remote) with Security Clearance","Xcelerate Solutions","Pimmit, Fairfax County","$81,803 - $81,803","https://www.adzuna.com/land/ad/5748842705?se=yDAhCEte8RGBK8_SYvQaYA&utm_medium=api&utm_source=3f1b011b&v=2DA598C2C2632180779BFF68F10CD729F8D24638","Adzuna-US","2026-06-02T01:45:48Z","2026-06-02T06:19:37Z"
"afd79790a776","DevOps Engineer - Secret (Remote) with Security Clearance","Xcelerate Solutions","Pimmit, Fairfax County","$81,803 - $81,803","https://www.adzuna.com/land/ad/5748842705?se=-F5oCEte8RGBK8_SYvQaYA&utm_medium=api&utm_source=3f1b011b&v=2DA598C2C2632180779BFF68F10CD729F8D24638","Adzuna-US","2026-06-02T01:45:48Z","2026-06-02T06:19:38Z"
"f6e02f2fe4c4","AI Evaluation Engineer - Software Engineering Domain","Gramian Consulting","Kenya","","https://ke.linkedin.com/jobs/view/ai-evaluation-engineer-software-engineering-domain-at-gramian-consulting-4419887699","LinkedIn","2026-06-02T01:39:37Z","2026-06-02T01:39:37Z"
"f7b2504225d6","Remote ML Engineer","Turing","Kenya","","https://ke.linkedin.com/jobs/view/remote-ml-engineer-at-turing-4422116185","LinkedIn","2026-06-02T01:39:37Z","2026-06-02T01:39:37Z"
"4b2b183b4f50","Software Engineer (Java)","Tana","Kenya","","https://ke.linkedin.com/jobs/view/software-engineer-java-at-tana-4419893018","LinkedIn","2026-06-02T01:39:37Z","2026-06-02T01:39:37Z"
"d97729dccd90","Principal Software Engineer","Open Function (OpenFn)","Kenya","","https://ke.linkedin.com/jobs/view/principal-software-engineer-at-open-function-openfn-4420903265","LinkedIn","2026-06-02T01:39:37Z","2026-06-02T01:39:37Z"
"7adc7121c50c","VP & Staff Software Engineer(s)","Share","Nairobi, Nairobi County, Kenya","","https://ke.linkedin.com/jobs/view/vp-staff-software-engineer-s-at-share-4419867983","LinkedIn","2026-06-02T01:39:37Z","2026-06-02T01:39:37Z"
"f6d9577ff3bc","Remote Software Engineer (Rust)","Turing","Kenya","","https://ke.linkedin.com/jobs/view/remote-software-engineer-rust-at-turing-4422118099","LinkedIn","2026-06-02T01:39:37Z","2026-06-02T01:39:37Z"
"9d9379396384","Software Engineer","African Management Institute","Kenya","","https://ke.linkedin.com/jobs/view/software-engineer-at-african-management-institute-4422070239","LinkedIn","2026-06-02T01:39:37Z","2026-06-02T01:39:37Z"
"f969a23fc34f","Senior Data Engineer","Turaco","Nairobi, Nairobi County, Kenya","","https://ke.linkedin.com/jobs/view/senior-data-engineer-at-turaco-4420974826","LinkedIn","2026-06-02T01:39:37Z","2026-06-02T01:39:37Z"
"e86bb1545925","Data Engineer","International Rescue Committee","Nairobi, Nairobi County, Kenya","","https://ke.linkedin.com/jobs/view/data-engineer-at-international-rescue-committee-4411624767","LinkedIn","2026-06-02T01:39:37Z","2026-06-02T01:39:37Z"
"4836ca8f6637","Remote Software Engineer (Go/Golang)","Turing","Kenya","","https://ke.linkedin.com/jobs/view/remote-software-engineer-go-golang-at-turing-4422126045","LinkedIn","2026-06-02T01:39:37Z","2026-06-02T01:39:37Z"
"fed3183179be","Quantitative Researcher: Machine Learning - Data-Driven Global Investment Firm","Andiamo","New York, NY","","https://www.linkedin.com/jobs/view/quantitative-researcher-machine-learning-data-driven-global-investment-firm-at-andiamo-4380627848","LinkedIn","2026-06-02T01:39:36Z","2026-06-02T01:39:36Z"
"c592a3f4f1b3","Data Engineer – Azure Databricks","N2S.Global","Sydney, New South Wales, Australia","","https://au.linkedin.com/jobs/view/data-engineer-%E2%80%93-azure-databricks-at-n2s-global-4421644728","LinkedIn","2026-06-02T01:39:31Z","2026-06-02T01:39:31Z"
"1581164b1770","DevOps Engineer - REMOTE with Security Clearance","JTEC-Consulting","Fort Sam Houston, Bexar County","$174,807 - $174,807","https://www.adzuna.com/land/ad/5748837281?se=-F5oCEte8RGBK8_SYvQaYA&utm_medium=api&utm_source=3f1b011b&v=15A8CD3118F0E52D101CD96C516676F607B17E0E","Adzuna-US","2026-06-02T01:33:39Z","2026-06-02T06:19:38Z"
"e801b0e80504","Sr. Distinguished Machine Learning Engineer (Remote-Eligible)","Capital One","Pimmit, Fairfax County","$248,978 - $248,978","https://www.adzuna.com/land/ad/5748680406?se=spPvCkte8RGLwJSGqSIW5A&utm_medium=api&utm_source=3f1b011b&v=7EC99D671C087409088918351E7EE6840542674E","Adzuna-US","2026-06-01T23:46:41Z","2026-06-02T06:19:42Z"
"877a75c63907","Data Engineer","International Rescue Committee","Nairobi, Nairobi County, Kenya","","https://ke.linkedin.com/jobs/view/data-engineer-at-international-rescue-committee-4411624767","LinkedIn","2026-06-01T23:18:42Z","2026-06-01T23:18:42Z"
"1647f34abd31","AI Internship","FlyRank AI","Kenya","","https://ke.linkedin.com/jobs/view/ai-internship-at-flyrank-ai-4418775286","LinkedIn","2026-06-01T23:18:42Z","2026-06-01T23:18:42Z"
"5a6878d1ec72","Software Engineer (Java)","Tana","Kenya","","https://ke.linkedin.com/jobs/view/software-engineer-java-at-tana-4419893018","LinkedIn","2026-06-01T21:48:59Z","2026-06-01T21:48:59Z"
"307ea0fca8ff","AI Evaluation Engineer - Software Engineering Domain","Gramian Consulting","Kenya","","https://ke.linkedin.com/jobs/view/ai-evaluation-engineer-software-engineering-domain-at-gramian-consulting-4419887699","LinkedIn","2026-06-01T21:48:59Z","2026-06-01T21:48:59Z"
"f3644da83bf5","Remote ML Engineer","Turing","Kenya","","https://ke.linkedin.com/jobs/view/remote-ml-engineer-at-turing-4422116185","LinkedIn","2026-06-01T21:48:59Z","2026-06-01T21:48:59Z"
"fb7ebbbdf461","VP & Staff Software Engineer(s)","Share","Nairobi, Nairobi County, Kenya","","https://ke.linkedin.com/jobs/view/vp-staff-software-engineer-s-at-share-4419867983","LinkedIn","2026-06-01T21:48:59Z","2026-06-01T21:48:59Z"
"fed7d26fd11d","Software Engineer","African Management Institute","Kenya","","https://ke.linkedin.com/jobs/view/software-engineer-at-african-management-institute-4422070239","LinkedIn","2026-06-01T21:48:59Z","2026-06-01T21:48:59Z"
"bb6da16eefbf","Data Engineer","International Rescue Committee","Nairobi, Nairobi County, Kenya","","https://ke.linkedin.com/jobs/view/data-engineer-at-international-rescue-committee-4411624767","LinkedIn","2026-06-01T21:48:59Z","2026-06-01T21:48:59Z"
"89198e44ef21","Remote Software Engineer (Go/Golang)","Turing","Kenya","","https://ke.linkedin.com/jobs/view/remote-software-engineer-go-golang-at-turing-4422126045","LinkedIn","2026-06-01T21:48:59Z","2026-06-01T21:48:59Z"
"2db380f02ad1","Remote Software Engineer (Rust)","Turing","Kenya","","https://ke.linkedin.com/jobs/view/remote-software-engineer-rust-at-turing-4422118099","LinkedIn","2026-06-01T21:48:59Z","2026-06-01T21:48:59Z"
"ce71e3913ff5","Senior Data Engineer","Turaco","Nairobi, Nairobi County, Kenya","","https://ke.linkedin.com/jobs/view/senior-data-engineer-at-turaco-4420974826","LinkedIn","2026-06-01T21:48:59Z","2026-06-01T21:48:59Z"
"99fc6adaa42e","Principal Software Engineer","Open Function (OpenFn)","Kenya","","https://ke.linkedin.com/jobs/view/principal-software-engineer-at-open-function-openfn-4420903265","LinkedIn","2026-06-01T21:48:59Z","2026-06-01T21:48:59Z"
"c7e0a2d22c29","Data Engineer – Azure Databricks","N2S.Global","Sydney, New South Wales, Australia","","https://au.linkedin.com/jobs/view/data-engineer-%E2%80%93-azure-databricks-at-n2s-global-4421644728","LinkedIn","2026-06-01T21:48:52Z","2026-06-01T21:48:52Z"
